Date,OPT_LogRet
2021-06-22,-0.00012266629561939624
2021-06-23,0.009522593594598634
2021-06-24,0.017172182279326247
2021-06-25,0.006319399316891953
2021-06-28,-0.002375988893996794
2021-06-29,0.00283348235935933
2021-06-30,0.013663618055568611
2021-07-01,-0.004064370019095895
2021-07-02,-0.004912899681816311
2021-07-06,-0.01671388448481259
2021-07-07,-0.004770423251365391
2021-07-08,-0.021478055063770204
2021-07-09,0.034819700928916605
2021-07-12,0.017230068230705834
2021-07-13,-0.015378977407400659
2021-07-14,0.0037595898381870448
2021-07-15,-0.0016496090403892122
2021-07-16,-0.021447997191757
2021-07-19,-0.03167838636424706
2021-07-20,0.031765847671286374
2021-07-21,0.02230125862216409
2021-07-22,-0.008094492882590289
2021-07-23,-0.0004884791355807075
2021-07-26,0.0074703205926002015
2021-07-27,-0.0021736618107253518
2021-07-28,0.0002289236563821504
2021-07-29,0.01053552615925739
2021-07-30,-0.007068040089388895
2021-08-02,0.0036876010617886753
2021-08-03,0.011037847796549925
2021-08-04,-0.00863675428652269
2021-08-05,0.018289814746953816
2021-08-06,0.03174065843135069
2021-08-09,0.000820927042102731
2021-08-10,0.016450401452066905
2021-08-11,0.014606332273327305
2021-08-12,0.003998466469684938
2021-08-13,-0.01048369324185079
2021-08-16,-0.009395882817766505
2021-08-17,-0.011111392620467345
2021-08-18,-0.013014463793680332
2021-08-19,-0.011234788499729401
2021-08-20,0.004647253733100238
2021-08-23,0.011440169221267673
2021-08-24,0.01571635105368706
2021-08-25,0.013097086260399975
2021-08-26,-0.0018048646868461503
2021-08-27,0.015665845379503416
2021-08-30,-0.016061532531302148
2021-08-31,-0.009241803004794281
2021-09-01,-0.00728376920141647
2021-09-02,0.006448679996601036
2021-09-03,-0.007398247239080064
2021-09-07,-0.0019252039674726908
2021-09-08,-0.01164125480881752
2021-09-09,0.0011830910325947212
2021-09-10,-0.005534201336483702
2021-09-13,0.018198388491087687
2021-09-14,-0.011054574606449428
2021-09-15,0.0018139449614106968
2021-09-16,-0.007958884024174915
2021-09-17,-0.008337062113550696
2021-09-20,-0.0288433787796148
2021-09-21,-0.0027823316316167956
2021-09-22,0.02430060556108886
2021-09-23,0.018800070349198953
2021-09-24,0.00018077032803281802
2021-09-27,0.01633347155060733
2021-09-28,-0.02192111345583544
2021-09-29,-0.003093066083180807
2021-09-30,-0.017422903761261724
2021-10-01,0.010844358293384516
2021-10-04,-0.00969944525947944
2021-10-05,0.022138419604652047
2021-10-06,0.004195500466708075
2021-10-07,0.0054519771364895135
2021-10-08,0.0029434263373207883
2021-10-11,-0.017109343733780234
2021-10-12,-0.00025369597149278267
2021-10-13,-0.005727525251408775
2021-10-14,0.008716382191809056
2021-10-15,0.03594667181003184
2021-10-18,0.016630503700019512
2021-10-19,0.0019605085127365105
2021-10-20,-0.0029365432737726615
2021-10-21,-0.0018780701340893704
2021-10-22,0.013570521575473433
2021-10-25,0.0005636722847157319
2021-10-26,0.004211675911314822
2021-10-27,-0.01624588825985077
2021-10-28,0.014009509165234545
2021-10-29,-0.003475592190306354
2021-11-01,0.007846918547527474
2021-11-02,0.014487818598183705
2021-11-03,-0.002171191112169752
2021-11-04,-0.020667370451449476
2021-11-05,0.00016713818750941424
2021-11-08,0.0026695483638898006
2021-11-09,-0.008663825032070749
2021-11-10,-0.00938258337753838
2021-11-11,0.006099814625298907
2021-11-12,0.0037054639116231177
2021-11-15,0.0006669266770863979
2021-11-16,-0.006713097024627743
2021-11-17,-0.018080132631589255
2021-11-18,-0.0006870245406285188
2021-11-19,-0.013074118970428776
2021-11-22,0.022224715152347665
2021-11-23,0.022721084729148057
2021-11-24,-0.011927264754480022
2021-11-26,-0.03342469798411605
2021-11-29,-0.002901045675890386
2021-11-30,-0.01939985622547578
2021-12-01,-0.01271246497338679
2021-12-02,0.028409014127666072
2021-12-03,-0.015812416265629816
2021-12-06,0.017331597647238187
2021-12-07,0.025107640328039884
2021-12-08,-0.008154879635943366
2021-12-09,-0.003407030186267429
2021-12-10,-0.00693268173549776
2021-12-13,-0.017734991021719042
2021-12-14,0.008590074223525273
2021-12-15,0.0010448048505350114
2021-12-16,0.017886764374101187
2021-12-17,-0.03534618303914333
2021-12-20,-0.02508948425132496
2021-12-21,0.02367247026471323
2021-12-22,0.005047805591168061
2021-12-23,0.0057697512768999405
2021-12-27,0.008438961120934703
2021-12-28,-0.0015982439817001867
2021-12-29,-0.0015666102674350465
2021-12-30,-0.0015921939006883815
2021-12-31,-0.005146668377089565
2022-01-03,0.031898129644377195
2022-01-04,0.031771188541636755
2022-01-05,-0.019455819696672975
2022-01-06,0.004587489651330703
2022-01-07,0.004999561082217051
2022-01-10,0.004056286096889044
2022-01-11,0.008292364788902017
2022-01-12,-0.016478472767622397
2022-01-13,-9.183922683962225e-05
2022-01-14,-0.024182006837694826
2022-01-18,-0.05412014337351325
2022-01-19,-0.020568276924531094
2022-01-20,-0.002553124520834393
2022-01-21,-0.01433104051458578
2022-01-24,-0.0025732186691103534
2022-01-25,4.824579183038829e-05
2022-01-26,0.004543754301511393
2022-01-27,-0.008086754116995892
2022-01-28,0.014346552905038825
2022-01-31,0.014324263222704435
2022-02-01,0.023458882816656448
2022-02-02,-0.0008425140275688406
2022-02-03,-0.012626950893340675
2022-02-04,0.021550056159007628
2022-02-07,0.0064136058292271645
2022-02-08,0.0063346507832980625
2022-02-09,0.009066158481984455
2022-02-10,-0.006380035936870811
2022-02-11,-0.017436101304998234
2022-02-14,-0.00858899907195073
2022-02-15,0.010804711186595973
2022-02-16,-0.005032376530447228
2022-02-17,-0.027736721622007576
2022-02-18,-0.007263148263644065
2022-02-22,-0.006031114009878302
2022-02-23,-0.015334462970246203
2022-02-24,-0.008166524776304212
2022-02-25,0.026116225939205692
2022-02-28,-0.02587169302399631
2022-03-01,-0.04078879975183279
2022-03-02,0.02646578416439921
2022-03-03,-0.009020843053736783
2022-03-04,-0.021016225245487873
2022-03-07,-0.03638644278501296
2022-03-08,0.002072431760564445
2022-03-09,0.03835573255135027
2022-03-10,-0.009013940122624511
2022-03-11,-0.012590517564348511
2022-03-14,0.001517617346873641
2022-03-15,0.011776556566225107
2022-03-16,0.034084325741025885
2022-03-17,0.0063182401078578495
2022-03-18,0.0027630590858263634
2022-03-21,-0.013349198096341731
2022-03-22,0.019872453088901215
2022-03-23,-0.02494498080032651
2022-03-24,0.002962646794892954
2022-03-25,0.00753450889783861
2022-03-28,-0.006372624748086691
2022-03-29,0.011133251004009633
2022-03-30,-0.014479178317150437
2022-03-31,-0.022377549643184946
2022-04-01,0.0006120236075155606
2022-04-04,-0.0025874414724237687
2022-04-05,-0.01457059051788611
2022-04-06,-0.018909268626295793
2022-04-07,-0.0064657884137301665
2022-04-08,0.020977294597479212
2022-04-11,-0.0002887949115611727
2022-04-12,-0.007124062392157963
2022-04-13,-0.0006263897049718746
2022-04-14,-0.009454397347805994
2022-04-18,0.020694862353684007
2022-04-19,0.018636814720444404
2022-04-20,0.01285910869874769
2022-04-21,-0.01693414904012097
2022-04-22,-0.038996463018493153
2022-04-25,0.0014119949306258743
2022-04-26,-0.026346454912084063
2022-04-27,-0.003512678788626059
2022-04-28,0.015929211489904165
2022-04-29,-0.03976065614973729
2022-05-02,0.010176915368071462
2022-05-03,0.016259380777152114
2022-05-04,0.03190283832838058
2022-05-05,-0.03035337033287249
2022-05-06,-0.0018792521124297438
2022-05-09,-0.014663599294909966
2022-05-10,-0.014235283989668293
2022-05-11,-0.014100307346827639
2022-05-12,-0.005222237214087748
2022-05-13,0.01998541942764463
2022-05-16,-0.009517511915912113
2022-05-17,0.032018630352425734
2022-05-18,-0.02575690317229457
2022-05-19,-0.003070427509343648
2022-05-20,-0.006285978746939597
2022-05-23,0.03614326640655175
2022-05-24,-0.0042295504549545605
2022-05-25,0.007064263934126836
2022-05-26,0.02627744165254416
2022-05-27,0.013549935215285351
2022-05-31,-0.0014766989471675445
2022-06-01,-0.016800430457369578
2022-06-02,0.008613833915675682
2022-06-03,-0.016110239893006025
2022-06-06,0.0035214264360024228
2022-06-07,0.00551610449950734
2022-06-08,-0.02160717846333449
2022-06-09,-0.033660439886219334
2022-06-10,-0.05415461195593794
2022-06-13,-0.02080012243345486
2022-06-14,-0.01169193202209302
2022-06-15,0.02126377080435944
2022-06-16,-0.018025310558994496
2022-06-17,-0.006794196731514425
2022-06-21,0.017537615478425056
2022-06-22,-0.0037244271367644845
2022-06-23,-0.0009574680414749772
2022-06-24,0.051886036445546034
2022-06-27,-0.006841717066533445
2022-06-28,-0.004315424638937702
2022-06-29,0.002856187152161855
2022-06-30,-0.020497793359241904
2022-07-01,0.01025967269591764
2022-07-05,-0.003826346549600403
2022-07-06,-0.011286866287304211
2022-07-07,0.01765943745905654
2022-07-08,-0.004614804363837764
2022-07-11,-0.010769120494735674
2022-07-12,-0.0015427509048038122
2022-07-13,-0.01033219406074893
2022-07-14,-0.02638691526405516
2022-07-15,0.04431437267186387
2022-07-18,0.01465956277253168
2022-07-19,0.04520154395972089
2022-07-20,0.006388486714327267
2022-07-21,0.012997425709848805
2022-07-22,-0.0063594632336272825
2022-07-25,0.0025580825681247228
2022-07-26,-0.016220692930316253
2022-07-27,0.01784165294780268
2022-07-28,0.008606540110243645
2022-07-29,0.011242198449801222
2022-08-01,-0.005284476829247655
2022-08-02,-0.015073373143168546
2022-08-03,0.01597281929001021
2022-08-04,-0.009253453142783037
2022-08-05,0.014395937529989801
2022-08-08,-0.0024560609237378843
2022-08-09,0.005074941388644914
2022-08-10,0.02961321443462777
2022-08-11,0.01413906027529902
2022-08-12,0.010169287770253907
2022-08-15,0.0012122750451507595
2022-08-16,0.0022977134823231275
2022-08-17,-0.004481308442394563
2022-08-18,0.00023658888033451701
2022-08-19,-0.0176000890571655
2022-08-22,-0.021055214018729607
2022-08-23,-0.005627305445724514
2022-08-24,0.004254183776678071
2022-08-25,0.0157195554274203
2022-08-26,-0.03076912294946615
2022-08-29,-0.005853040560599546
2022-08-30,0.0004436004030903088
2022-08-31,-0.005775806032059832
2022-09-01,0.00208992067162565
2022-09-02,-0.006602749575269436
2022-09-06,-0.010125837705432206
2022-09-07,0.016050517783977876
2022-09-08,0.016724264105561538
2022-09-09,0.010271437202635002
2022-09-12,0.008194037570816302
2022-09-13,-0.04302140322251231
2022-09-14,-0.002500346191431435
2022-09-15,0.013050881041921977
2022-09-16,-0.011280307479451952
2022-09-19,0.007826988351285103
2022-09-20,-0.018103518074038413
2022-09-21,-0.016390347655285246
2022-09-22,-0.022197427382102924
2022-09-23,-0.03008436364339336
2022-09-26,-0.022372517676501107
2022-09-27,-0.006290991947451076
2022-09-28,0.02824176996635625
2022-09-29,-0.01647262935451375
2022-09-30,-0.009345529845843081
2022-10-03,0.023806431470336967
2022-10-04,0.049499300795405154
2022-10-05,-0.015612629498888081
2022-10-06,-0.016796911781054743
2022-10-07,-0.014089566942699474
2022-10-10,-0.004036444594444969
2022-10-11,-0.020255945331829898
2022-10-12,0.005127654008798367
2022-10-13,0.04135155827229784
2022-10-14,-0.007499948797349169
2022-10-17,0.02589365353384819
2022-10-18,0.01997255052962119
2022-10-19,-0.011751556452626629
2022-10-20,-0.001996113258897568
2022-10-21,0.04167215460707342
2022-10-24,0.008998215384662963
2022-10-25,0.010305300150136473
2022-10-26,0.008642142819360533
2022-10-27,0.0037668688677027066
2022-10-28,0.014438525737777312
2022-10-31,0.0030008176660656968
2022-11-01,0.016949851475697504
2022-11-02,-0.0015642451795459932
2022-11-03,-0.005107240875366631
2022-11-04,0.025956433776224863
2022-11-07,0.010451570963211528
2022-11-08,0.0017506785264045032
2022-11-09,-0.011555960565896473
2022-11-10,0.04452931222003811
2022-11-11,0.009421898310374694
2022-11-14,-0.010266848260965298
2022-11-15,0.0007895586174990134
2022-11-16,-0.005564883472299221
2022-11-17,-0.00525985790016485
2022-11-18,0.004153496536692216
2022-11-21,0.0011215400561129724
2022-11-22,0.010670115902365725
2022-11-23,0.006374617037807202
2022-11-25,0.0053570643950078605
2022-11-28,-0.017952063797802186
2022-11-29,0.008183130951132798
2022-11-30,0.008448788247493729
2022-12-01,-0.009991142602851154
2022-12-02,-0.00927521847072767
2022-12-05,-0.028279631049553815
2022-12-06,-0.013795995746021694
2022-12-07,-0.007874231907659469
2022-12-08,-0.0019632118432588723
2022-12-09,0.0001614186493095465
2022-12-12,0.01189636277261289
2022-12-13,0.008745941570204136
2022-12-14,-0.01607169612028605
2022-12-15,-0.02579951664866871
2022-12-16,-0.008935707443042055
2022-12-19,8.541610433744484e-05
2022-12-20,-0.0025512147095955637
2022-12-21,0.012607990081596222
2022-12-22,-0.011497342834043162
2022-12-23,0.003020665877035191
2022-12-27,-0.0049386443235055495
2022-12-28,-0.002757174427767329
2022-12-29,0.0077891294514957155
2022-12-30,0.0010578284433580682
2023-01-03,0.008077506529735424
2023-01-04,0.009933270629893185
2023-01-05,-0.011429210463739042
2023-01-06,0.013060210306273972
2023-01-09,0.005416684196583253
2023-01-10,0.00751294550136078
2023-01-11,0.017310974202511327
2023-01-12,0.011872055850207982
2023-01-13,0.015597283738049075
2023-01-17,-0.04188788053192255
2023-01-18,-0.01143508996702162
2023-01-19,-0.0021807860303512993
2023-01-20,-0.008949691739283451
2023-01-23,0.019953662036173832
2023-01-24,-0.0015545133615026744
2023-01-25,0.00601245135293078
2023-01-26,0.012255445980657488
2023-01-27,0.0009514697339412783
2023-01-30,0.0033990937533569165
2023-01-31,0.01802772852694282
2023-02-01,0.001236837088745753
2023-02-02,0.006562259994507525
2023-02-03,0.003415767405121375
2023-02-06,0.001951562671728559
2023-02-07,0.00743969418474692
2023-02-08,-0.0009066640859958041
2023-02-09,-0.0160038320024881
2023-02-10,0.005678994018505315
2023-02-13,0.00921096204028077
2023-02-14,-0.0016925907850029705
2023-02-15,0.003021349743116127
2023-02-16,-0.012208363099785121
2023-02-17,-0.0016769195497933489
2023-02-21,-0.02134587022910651
2023-02-22,-0.0022129761462106904
2023-02-23,0.007310651973197765
2023-02-24,0.0030557182582889933
2023-02-27,0.005231518849040241
2023-02-28,-0.021139491718911278
2023-03-01,-0.010846372620558698
2023-03-02,0.000939619019883966
2023-03-03,0.0207748501247905
2023-03-06,-0.0020267120215844894
2023-03-07,-0.03323597085093397
2023-03-08,0.0031312176366973927
2023-03-09,-0.03563520543800956
2023-03-10,-0.023687737847218986
2023-03-13,-0.0369537792422313
2023-03-14,0.024313026472279686
2023-03-15,-0.03404000540228826
2023-03-16,0.010249205194689222
2023-03-17,-0.0386870273654292
2023-03-20,0.014193849284754766
2023-03-21,0.02477460167516217
2023-03-22,-0.020492672032953914
2023-03-23,-0.0024436386234806687
2023-03-24,-0.007714629569336345
2023-03-27,0.021200764536559582
2023-03-28,-0.00017376928063220063
2023-03-29,0.009784141041525028
2023-03-30,-0.0015340869626075365
2023-03-31,0.01615473952918619
2023-04-03,0.0005385739950623872
2023-04-04,-0.01403082579515857
2023-04-05,-0.003825670950769192
2023-04-06,0.005545467003915754
2023-04-10,0.008041820768768679
2023-04-11,0.008636802673065698
2023-04-12,0.0037728023888725505
2023-04-13,0.0054423569928674954
2023-04-14,0.020173382265847185
2023-04-17,0.015594788857583947
2023-04-18,-0.0057144010593267285
2023-04-19,0.006872206409933317
2023-04-20,-0.0005633681092289623
2023-04-21,0.0029103314002894686
2023-04-24,0.0045956699129128566
2023-04-25,-0.01579063071883824
2023-04-26,-0.013230596652348312
2023-04-27,0.0135114715438012
2023-04-28,0.007052342090448244
2023-05-01,0.0016493284936925162
2023-05-02,-0.022574608174373175
2023-05-03,-0.01625678292868193
2023-05-04,-0.023577149356676586
2023-05-05,0.02026129419961239
2023-05-08,0.0001815682567550014
2023-05-09,-0.004463522987231555
2023-05-10,-0.004913218695776503
2023-05-11,-0.0038583590668404477
2023-05-12,-0.008256268754499987
2023-05-15,0.01195436091025918
2023-05-16,-0.00760023378587728
2023-05-17,0.032492296009803176
2023-05-18,-0.0012863254862733688
2023-05-19,-0.007303924883222083
2023-05-22,0.0005787451245136542
2023-05-23,-0.004866535281691311
2023-05-24,-0.011318243153182273
2023-05-25,0.00709235584358579
2023-05-26,0.018165154735530514
2023-05-30,-0.0014065882281272186
2023-05-31,-0.01781825216777878
2023-06-01,-0.011454161475734172
2023-06-02,0.023926565882643205
2023-06-05,-0.008122965374984486
2023-06-06,0.014405044612739596
2023-06-07,0.023089212397061035
2023-06-08,-0.0015512621393115101
2023-06-09,0.0011466305144831248
2023-06-12,0.0042020669791494195
2023-06-13,0.010249592339228866
2023-06-14,-0.009777599976745594
2023-06-15,0.00533953675508598
2023-06-16,-0.0014952411746965099
2023-06-20,-0.01664860675080009
2023-06-21,-0.01111659490647038
2023-06-22,-0.016852866030644634
2023-06-23,-0.012594708619738092
2023-06-26,-0.0014030963566032419
2023-06-27,0.004776564459563367
2023-06-28,-0.0017493327325978191
2023-06-29,0.03174439410062654
2023-06-30,0.002906972597666023
2023-07-03,0.012470963022286799
2023-07-05,-0.012993889655958926
2023-07-06,-0.016179362966544663
2023-07-07,0.004556477132278823
2023-07-10,0.0033682612340159936
2023-07-11,0.013762183680148199
2023-07-12,0.012263547264667893
2023-07-13,0.006126408717867589
2023-07-14,-0.004238102466859654
2023-07-17,0.010592235999002369
2023-07-18,0.020756752599497417
2023-07-19,0.009862711498882125
2023-07-20,0.022602595305730895
2023-07-21,-0.00367192638641965
2023-07-24,0.01691182902854323
2023-07-25,-0.0119408504270718
2023-07-26,0.009370348511782036
2023-07-27,-0.010050230970400224
2023-07-28,0.0012296395229298097
2023-07-31,0.005639833243790197
2023-08-01,0.0010963701565659075
2023-08-02,-0.01589124427316109
2023-08-03,0.0007000960938044538
2023-08-04,-0.001405179177828409
2023-08-07,0.006370415426354733
2023-08-08,-0.015506030141025938
2023-08-09,-0.014616576471473923
2023-08-10,-0.004281223757871646
2023-08-11,0.0018301000910380227
2023-08-14,-0.004566242137382204
2023-08-15,-0.018700535807029694
2023-08-16,-0.00971521757354549
2023-08-17,-0.004789022122237364
2023-08-18,-0.0029926988453145014
2023-08-21,-0.006656913703947209
2023-08-22,-0.014762905886579582
2023-08-23,0.008535256842241882
2023-08-24,-0.005858838079132332
2023-08-25,-0.0005988016291230139
2023-08-28,0.014219359033935173
2023-08-29,0.014819135549449925
2023-08-30,-0.00942547922777086
2023-08-31,-0.004740764951174631
2023-09-01,0.0024885085221954656
2023-09-05,-0.008855691029452767
2023-09-06,-0.006406776539326177
2023-09-07,-0.0033220240281428477
2023-09-08,0.008841014844809519
2023-09-11,0.0006130590247472957
2023-09-12,0.018470942083757103
2023-09-13,0.005536712040812188
2023-09-14,0.024610275063878178
2023-09-15,-0.005005200695618533
2023-09-18,0.0018901173148342608
2023-09-19,-0.0034031456222619536
2023-09-20,-0.011247905276797053
2023-09-21,-0.016223093915026365
2023-09-22,-0.009991213713896423
2023-09-25,0.0041661698816536485
2023-09-26,-0.01654613486436736
2023-09-27,-0.002205619063087422
2023-09-28,0.008696338115377416
2023-09-29,-0.006866144265481317
2023-10-02,-0.018316004102561245
2023-10-03,-0.02904178038642946
2023-10-04,0.007556085056796337
2023-10-05,0.004403236685222722
2023-10-06,0.007883145811216881
2023-10-09,0.0006957785902634973
2023-10-10,0.006103913498027284
2023-10-11,-0.0014139045601646357
2023-10-12,-0.006847138914425816
2023-10-13,0.006241249951110823
2023-10-16,0.012913833636847585
2023-10-17,-0.0070231680912661775
2023-10-18,-0.01889180486103536
2023-10-19,-0.009032516784241842
2023-10-20,-0.0051137726501006755
2023-10-23,-0.007980848981964814
2023-10-24,-6.889130638590825e-05
2023-10-25,-0.007473672691019131
2023-10-26,0.00449399688506682
2023-10-27,-0.025545797401589965
2023-10-30,0.026962362813826343
2023-10-31,0.01236637744928226
2023-11-01,0.00786461130405175
2023-11-02,0.021491434132561098
2023-11-03,0.032710191407426065
2023-11-06,-0.006872812736626827
2023-11-07,-0.00251223705805231
2023-11-08,0.0018789765620503824
2023-11-09,-0.010777264117680898
2023-11-10,0.014139309673427065
2023-11-13,0.0013573544214606301
2023-11-14,0.03249665539212287
2023-11-15,0.00234723537283618
2023-11-16,-0.000796980608005436
2023-11-17,0.008399613693809068
2023-11-20,0.0010939236961300242
2023-11-21,-0.009432421324472315
2023-11-22,0.006928068819454255
2023-11-24,0.001455524339545015
2023-11-27,-0.001887341396988105
2023-11-28,0.001872844393271391
2023-11-29,0.007306912656361926
2023-11-30,0.008579371196528069
2023-12-01,0.016522798616966504
2023-12-04,0.004566170337759164
2023-12-05,-0.015061820753297846
2023-12-06,-0.0008820546129405149
2023-12-07,0.00796174917964588
2023-12-08,0.015686099695284547
2023-12-11,0.003026743006704463
2023-12-12,0.0044326233400850705
2023-12-13,0.024222554544230425
2023-12-14,0.04854907669580947
2023-12-15,-0.005036482412156819
2023-12-18,-0.007683255991828436
2023-12-19,0.01384889742587889
2023-12-20,-0.01253947711389056
2023-12-21,0.004906885236228027
2023-12-22,-0.0008150468467552473
2023-12-26,0.004799564136960159
2023-12-27,0.004395871814729846
2023-12-28,0.004679419537785034
2023-12-29,-0.0029698648459018555
2024-01-02,0.006432594781826455
2024-01-03,-0.014397158167878107
2024-01-04,0.00389478247924626
2024-01-05,0.00842613263454545
2024-01-08,0.0043172171168745395
2024-01-09,-0.011186136687243251
2024-01-10,-0.0015029660143809408
2024-01-11,-0.004407121951992573
2024-01-12,-0.008516887904416341
2024-01-16,0.00037864519296995793
2024-01-17,-0.008445379281289628
2024-01-18,-0.0010206851756616585
2024-01-19,0.016669559607057568
2024-01-22,0.007026514368111046
2024-01-23,-0.0067133878372432326
2024-01-24,6.432609765006073e-05
2024-01-25,0.009591311958452796
2024-01-26,-0.007237308452455959
2024-01-29,0.004638429489442217
2024-01-30,0.014280804687544325
2024-01-31,-0.009803353815075883
2024-02-01,-0.005105344463942694
2024-02-02,0.00754255090531727
2024-02-05,-0.009682293024196716
2024-02-06,0.006178388133979896
2024-02-07,0.003490712965587619
2024-02-08,-0.003110166766500503
2024-02-09,-0.00028238683174038005
2024-02-12,0.015365970492036732
2024-02-13,-0.02583628315495437
2024-02-14,0.001305186120319426
2024-02-15,0.02916339051447649
2024-02-16,-0.001603210233591817
